year,quarter,monthsigned,market,building_name,building_id,address,region,city,state,zip,internal_submarket,internal_class,leasedsf,company_name,internal_industry,transaction_type,internal_market_cluster,costarid,space_type,cbd_suburban,rba,available_space,availability_proportion,internal_class_rent,overall_rent,direct_available_space,direct_availability_proportion,direct_internal_class_rent,direct_overall_rent,sublet_available_space,sublet_availability_proportion,sublet_internal_class_rent,sublet_overall_rent,leasing,rent_per_sf,leasing_density,availability_score,year_month,is_sublet,is_direct,norm_leasedsf,norm_rent,norm_density,lease_score
2022,,4.0,Manhattan,Film Forum,Manhattan_Hudson Square_New York_Film Forum_200 Varick St,200 Varick St,Northeast,New York,NY,10014.0,Hudson Square,O,12470.0,Reservoir Media,"Technology, Advertising, Media, And Information",Relocation,Midtown South,157998,Relet,CBD,202250096.0,36277959.0,0.179371776416858,62.0546079123151,77.1341939388387,28077477.0,0.0597,64.778528,82.05875,8200482.0,0.0174,52.064979,61.012123,2780534.0,0.006185580909289391,6.165633661800586e-05,0.820628223583142,2022-4.0,False,False,0.0016996574536516486,0.8846547633003965,0.0006907348247350957,-0.2645093455612378
2022,,4.0,Manhattan,MetLife Building,Manhattan_Grand Central_New York_MetLife Building_200 Park Ave,200 Park Ave,Northeast,New York,NY,10166.0,Grand Central,A,32701.0,Ipsos,"Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting",Relocation,Midtown,157033,Sublet,CBD,268362492.0,50928242.0,0.189774068724924,86.2667527081738,77.1341939388387,38349468.0,0.0815,92.861656,82.05875,12578774.0,0.0267,65.768684,61.012123,5655894.0,0.002358771717648962,0.0001218538393957081,0.810225931275076,2022-4.0,False,False,0.015621021803783837,0.8846547633003965,0.002395321856920209,-0.2584294237115293
2022,,4.0,Manhattan,One Broadway,Manhattan_WTC/Brookfield Place_New York_One Broadway_1 Broadway,1 Broadway,Northeast,New York,NY,10004.0,WTC/Brookfield Place,A,19035.0,Fiserv,"Technology, Advertising, Media, And Information",Expansion,Downtown,47891,New,CBD,268362492.0,50928242.0,0.189774068724924,86.2667527081738,77.1341939388387,38349468.0,0.0815,92.861656,82.05875,12578774.0,0.0267,65.768684,61.012123,5655894.0,0.004052229784020946,7.09301805112169e-05,0.810225931275076,2022-4.0,False,False,0.00621716805414682,0.8846547633003965,0.0009533383100865198,-0.26262356027543426
2022,,4.0,Manhattan,One Five One,Manhattan_Times Square_New York_One Five One_151 W 42nd St,151 W 42nd St,Northeast,New York,NY,10036.0,Times Square,A,34185.0,Chicago Trading,Financial Services And Insurance,Relocation,Midtown,159223,Relet,CBD,268362492.0,50928242.0,0.189774068724924,86.2667527081738,77.1341939388387,38349468.0,0.0815,92.861656,82.05875,12578774.0,0.0267,65.768684,61.012123,5655894.0,0.0022563754260300924,0.00012738367327428155,0.810225931275076,2022-4.0,False,False,0.016642192516827983,0.8846547633003965,0.0025519078062470916,-0.25797397964151364
2022,,4.0,Manhattan,One Manhattan West,Manhattan_Hudson Yards_New York_One Manhattan West_1 Manhattan West,1 Manhattan West,Northeast,New York,NY,10001.0,Hudson Yards,A,31144.0,Worldwide Technologies,"Technology, Advertising, Media, And Information",Relocation,Midtown,157187,New,CBD,268362492.0,50928242.0,0.189774068724924,86.2667527081738,77.1341939388387,38349468.0,0.0815,92.861656,82.05875,12578774.0,0.0267,65.768684,61.012123,5655894.0,0.0024766951560120315,0.00011605198538698917,0.810225931275076,2022-4.0,False,False,0.014549618299599377,0.8846547633003965,0.0022310332294930126,-0.2589072717014313
2022,,4.0,Manhattan,One Penn Plaza,Manhattan_Penn Plaza/Times Square South_New York_One Penn Plaza_PENN 1,PENN 1,Northeast,New York,NY,10119.0,Penn Plaza/Times Square South,A,16779.0,Dell Technologies,"Technology, Advertising, Media, And Information",Expansion,Midtown,157037,Relet,CBD,268362492.0,50928242.0,0.189774068724924,86.2667527081738,77.1341939388387,38349468.0,0.0815,92.861656,82.05875,12578774.0,0.0267,65.768684,61.012123,5655894.0,0.004597067402040569,6.252364059877637e-05,0.810225931275076,2022-4.0,False,False,0.004664768371783209,0.8846547633003965,0.0007152939019453809,-0.26331593347082205
2022,,4.0,Manhattan,Penn 11,Manhattan_Penn Plaza/Times Square South_New York_Penn 11_11 Penn Plz,11 Penn Plz,Northeast,New York,NY,10001.0,Penn Plaza/Times Square South,A,59516.0,Apple,"Technology, Advertising, Media, And Information",Expansion,Midtown,157387,Sublet,CBD,268362492.0,50928242.0,0.189774068724924,86.2667527081738,77.1341939388387,38349468.0,0.0815,92.861656,82.05875,12578774.0,0.0267,65.768684,61.012123,5655894.0,0.0012960244965864423,0.00022177465843475623,0.810225931275076,2022-4.0,False,False,0.034072971042516206,0.8846547633003965,0.005224737107055242,-0.2501998194409959
2022,,4.0,Manhattan,Roosevelt Building,Manhattan_Union Square_New York_Roosevelt Building_841 Broadway,841 Broadway,Northeast,New York,NY,10003.0,Union Square,O,13163.0,Radar Labs,"Technology, Advertising, Media, And Information",New,Midtown South,158451,Sublet,CBD,202250096.0,36277959.0,0.179371776416858,62.0546079123151,77.1341939388387,28077477.0,0.0597,64.778528,82.05875,8200482.0,0.0174,52.064979,61.012123,2780534.0,0.005859925088417436,6.508278740198966e-05,0.820628223583142,2022-4.0,False,False,0.0021765249092713214,0.8846547633003965,0.0007877601713573274,-0.2642894909750032
2022,,4.0,Manhattan,Seagram Building,Manhattan_Plaza South_New York_Seagram Building_375 Park Ave,375 Park Ave,Northeast,New York,NY,10152.0,Plaza South,A,70076.0,Clayton Dubilier & Rice,Financial Services And Insurance,Renewal and Expansion,Midtown,89524,Relet,CBD,268362492.0,50928242.0,0.189774068724924,86.2667527081738,77.1341939388387,38349468.0,0.0815,92.861656,82.05875,12578774.0,0.0267,65.768684,61.012123,5655894.0,0.001100721986683582,0.000261124419727031,0.810225931275076,2022-4.0,False,False,0.04133952274719693,0.8846547633003965,0.006338987528141424,-0.24695892363279776
2022,,4.0,Manhattan,Seagram Building,Manhattan_Plaza South_New York_Seagram Building_375 Park Ave,375 Park Ave,Northeast,New York,NY,10152.0,Plaza South,A,34804.0,Sound Point Capital Management,Financial Services And Insurance,Renewal and Expansion,Midtown,89524,Relet,CBD,268362492.0,50928242.0,0.189774068724924,86.2667527081738,77.1341939388387,38349468.0,0.0815,92.861656,82.05875,12578774.0,0.0267,65.768684,61.012123,5655894.0,0.002216245085014329,0.00012969025492578896,0.810225931275076,2022-4.0,False,False,0.017068139060880765,0.8846547633003965,0.002617222295892201,-0.25778400667699897
2022,,4.0,Manhattan,Stone Street Square,Manhattan_Financial District_New York_Stone Street Square_85 Broad St,85 Broad St,Northeast,New York,NY,10004.0,Financial District,A,68732.0,Berkshire Hathaway Specialty Insurance,Financial Services And Insurance,Renewal and Expansion,Downtown,157268,Relet,CBD,268362492.0,50928242.0,0.189774068724924,86.2667527081738,77.1341939388387,38349468.0,0.0815,92.861656,82.05875,12578774.0,0.0267,65.768684,61.012123,5655894.0,0.0011222457361758527,0.0002561162682898324,0.810225931275076,2022-4.0,False,False,0.04041468889387394,0.8846547633003965,0.006197173838185,-0.24737140128111387
2022,,4.0,Manhattan,The Art of American Building,Manhattan_Plaza North_New York_The Art of American Building_535 Madison Ave,535 Madison Ave,Northeast,New York,NY,10022.0,Plaza North,A,14765.0,Bain Capital,Financial Services And Insurance,Expansion,Midtown,157174,Relet,CBD,268362492.0,50928242.0,0.189774068724924,86.2667527081738,77.1341939388387,38349468.0,0.0815,92.861656,82.05875,12578774.0,0.0267,65.768684,61.012123,5655894.0,0.00522412420852277,5.5018866049283816e-05,0.810225931275076,2022-4.0,False,False,0.0032788938326518647,0.8846547633003965,0.0005027843992874673,-0.26393403613727195
2022,,4.0,Manhattan,The Art of American Building,Manhattan_Plaza North_New York_The Art of American Building_535 Madison Ave,535 Madison Ave,Northeast,New York,NY,10022.0,Plaza North,A,24550.0,Ftv Capital,Financial Services And Insurance,Renewal,Midtown,157174,Relet,CBD,268362492.0,50928242.0,0.189774068724924,86.2667527081738,77.1341939388387,38349468.0,0.0815,92.861656,82.05875,12578774.0,0.0267,65.768684,61.012123,5655894.0,0.003141922360034163,9.14807423982335e-05,0.810225931275076,2022-4.0,False,False,0.010012152206733398,0.8846547633003965,0.0015352598131443123,-0.2609309901634823
2022,,4.0,Manhattan,The General Motors Building,Manhattan_Plaza North_New York_The General Motors Building_767 Fifth Ave,767 Fifth Ave,Northeast,New York,NY,10153.0,Plaza North,A,37150.0,Eldridge,Financial Services And Insurance,Relocation,Midtown,2628,Sublet,CBD,268362492.0,50928242.0,0.189774068724924,86.2667527081738,77.1341939388387,38349468.0,0.0815,92.861656,82.05875,12578774.0,0.0267,65.768684,61.012123,5655894.0,0.0020762905501706245,0.00013843216212197046,0.810225931275076,2022-4.0,False,False,0.01868246958163654,0.8846547633003965,0.0028647631564857794,-0.2570640122105186
2022,,4.0,Manhattan,The General Motors Building,Manhattan_Plaza North_New York_The General Motors Building_767 Fifth Ave,767 Fifth Ave,Northeast,New York,NY,10153.0,Plaza North,A,125100.0,Perella Weinberg Partners,Financial Services And Insurance,Renewal,Midtown,2628,Relet,CBD,268362492.0,50928242.0,0.189774068724924,86.2667527081738,77.1341939388387,38349468.0,0.0815,92.861656,82.05875,12578774.0,0.0267,65.768684,61.012123,5655894.0,0.000616580287280885,0.00046616052439995973,0.810225931275076,2022-4.0,False,False,0.07920266109931366,0.8846547633003965,0.012144907525285934,-0.2300718922928077
2022,,4.0,Manhattan,The NY Technology Exchange,Manhattan_Financial District_New York_The NY Technology Exchange_75 Broad St,75 Broad St,Northeast,New York,NY,10004.0,Financial District,O,12991.0,Gallegos United,"Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting",New,Downtown,157223,Relet,CBD,202250096.0,36277959.0,0.179371776416858,62.0546079123151,77.1341939388387,28077477.0,0.0597,64.778528,82.05875,8200482.0,0.0174,52.064979,61.012123,2780534.0,0.005937510117684452,6.423235517277578e-05,0.820628223583142,2022-4.0,False,False,0.002058168195899628,0.8846547633003965,0.0007636788443457488,-0.2643440580584554
2022,,4.0,Manhattan,Tower 45,Manhattan_Times Square_New York_Tower 45_120 W 45th St,120 W 45th St,Northeast,New York,NY,10036.0,Times Square,A,13969.0,The Dearie Law Firm,Legal Services,Relocation,Midtown,157129,Relet,CBD,268362492.0,50928242.0,0.189774068724924,86.2667527081738,77.1341939388387,38349468.0,0.0815,92.861656,82.05875,12578774.0,0.0267,65.768684,61.012123,5655894.0,0.005521812151108791,5.20527287397525e-05,0.810225931275076,2022-4.0,False,False,0.0027311499730944917,0.8846547633003965,0.00041879355315256194,-0.26417833093493537
2022,,4.0,Manhattan,Tower 46,Manhattan_Grand Central_New York_Tower 46_55 W 46th St,55 W 46th St,Northeast,New York,NY,10036.0,Grand Central,A,22518.0,Costar,"Technology, Advertising, Media, And Information",Relocation,Midtown,8267593,Relet,CBD,268362492.0,50928242.0,0.189774068724924,86.2667527081738,77.1341939388387,38349468.0,0.0815,92.861656,82.05875,12578774.0,0.0267,65.768684,61.012123,5655894.0,0.003425446040449361,8.390889439199276e-05,0.810225931275076,2022-4.0,False,False,0.008613891499923618,0.8846547633003965,0.001320851019995911,-0.26155461708415073
2022,,4.0,Manhattan,Tower 49,Manhattan_Plaza South_New York_Tower 49_12 E 49th St,12 E 49th St,Northeast,New York,NY,10017.0,Plaza South,A,16161.0,Integral Ad Science,"Technology, Advertising, Media, And Information",New,Midtown,157079,Sublet,CBD,268362492.0,50928242.0,0.189774068724924,86.2667527081738,77.1341939388387,38349468.0,0.0815,92.861656,82.05875,12578774.0,0.0267,65.768684,61.012123,5655894.0,0.004772860215261352,6.0220785250421656e-05,0.810225931275076,2022-4.0,False,False,0.004239509948157006,0.8846547633003965,0.0006500849284386328,-0.26350559953232455
2022,,4.0,Manhattan,Zero Irving,Manhattan_Union Square_New York_Zero Irving_124 E 14th St,124 E 14th St,Northeast,New York,NY,10003.0,Union Square,A,15240.0,Sigma Computing,"Technology, Advertising, Media, And Information",New,Midtown South,11144355,Relet,CBD,268362492.0,50928242.0,0.189774068724924,86.2667527081738,77.1341939388387,38349468.0,0.0815,92.861656,82.05875,12578774.0,0.0267,65.768684,61.012123,5655894.0,0.0050612988148844296,5.678886004680565e-05,0.810225931275076,2022-4.0,False,False,0.003605751035277182,0.8846547633003965,0.0005529045650086734,-0.26378825720650545
2022,,4.0,Manhattan,,Manhattan_Times Square_New York_NA_1155 Avenue of the Americas,1155 Avenue of the Americas,Northeast,New York,NY,10036.0,Times Square,A,76984.0,Global Relay,"Technology, Advertising, Media, And Information",Relocation,Midtown,157118,Relet,CBD,268362492.0,50928242.0,0.189774068724924,86.2667527081738,77.1341939388387,38349468.0,0.0815,92.861656,82.05875,12578774.0,0.0267,65.768684,61.012123,5655894.0,0.0010019509760318859,0.00028686572190572744,0.810225931275076,2022-4.0,False,False,0.046093058654008916,0.8846547633003965,0.0070678930119353,-0.2448388376249348
2022,,4.0,Manhattan,,Manhattan_Plaza North_New York_NA_425 Park Ave,425 Park Ave,Northeast,New York,NY,10022.0,Plaza North,A,13900.0,Gtcr Golder Rauner,Financial Services And Insurance,Expansion,Midtown,9175252,New,CBD,268362492.0,50928242.0,0.189774068724924,86.2667527081738,77.1341939388387,38349468.0,0.0815,92.861656,82.05875,12578774.0,0.0267,65.768684,61.012123,5655894.0,0.005549222585527964,5.1795613822217746e-05,0.810225931275076,2022-4.0,False,False,0.002683669663660497,0.8846547633003965,0.0004115129396056918,-0.264199507242773
2022,,4.0,Northern Virginia,4200 Ballston Quarter,Northern Virginia_Ballston_Arlington_4200 Ballston Quarter_4200 Wilson Blvd,4200 Wilson Blvd,Northeast,Arlington,VA,22203.0,Ballston,A,14800.0,Burns And Mcdonnell,"Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting",New,Arlington County,137327,Relet,Suburban,102925352.0,27045603.0,0.262769108625443,36.5608318727699,35.281168884854,22566571.0,0.1486,37.198445,35.785794,4479032.0,0.0295,32.360463,31.478535,1500881.0,0.002383862762490135,0.0001437935330063287,0.737230891374557,2022-4.0,False,False,0.0033029780475821507,0.2504916296528658,0.0030165788109982293,-0.07292132403352741
2022,,4.0,Northern Virginia,800 North Glebe Road,Northern Virginia_Ballston_Arlington_800 North Glebe Road_800 N Glebe Rd,800 N Glebe Rd,Northeast,Arlington,VA,22203.0,Ballston,A,120687.0,Accenture,"Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting",Renewal,Arlington County,6392495,Relet,Suburban,102925352.0,27045603.0,0.262769108625443,36.5608318727699,35.281168884854,22566571.0,0.1486,37.198445,35.785794,4479032.0,0.0295,32.360463,31.478535,1500881.0,0.0002923361164404948,0.0011725682512118104,0.737230891374557,2022-4.0,False,False,0.07616598565681783,0.2504916296528658,0.03214795408031458,-0.03503670840903824
2022,,4.0,Northern Virginia,Ballston Gateway,Northern Virginia_Courthouse / Clarendon / Virginia Square_Arlington_Ballston Gateway_3865 Wilson Blvd,3865 Wilson Blvd,Northeast,Arlington,VA,22203.0,Courthouse / Clarendon / Virginia Square,A,15881.0,Ecs Federal,"Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting",Renewal,Arlington County,137482,Relet,Suburban,102925352.0,27045603.0,0.262769108625443,36.5608318727699,35.281168884854,22566571.0,0.1486,37.198445,35.785794,4479032.0,0.0295,32.360463,31.478535,1500881.0,0.002221596176868837,0.000154296290383345,0.737230891374557,2022-4.0,False,False,0.0040468362287147145,0.2504916296528658,0.003313980915752646,-0.07253456012964807
2022,,4.0,Northern Virginia,Greens I,Northern Virginia_Route 28 South / Chantilly_Chantilly_Greens I_15049 Conference Center Dr,15049 Conference Center Dr,Northeast,Chantilly,VA,20151.0,Route 28 South / Chantilly,A,15027.0,Volant,"Manufacturing (Except Pharmaceutical, Retail, And Computer Tech)",New,Fairfax County,135751,Relet,Suburban,102925352.0,27045603.0,0.262769108625443,36.5608318727699,35.281168884854,22566571.0,0.1486,37.198445,35.785794,4479032.0,0.0295,32.360463,31.478535,1500881.0,0.002347851792430558,0.00014599901489770957,0.737230891374557,2022-4.0,False,False,0.0034591813844157228,0.2504916296528658,0.0030790305018208496,-0.0728401071915472
2022,,4.0,Northern Virginia,Liberty Center 3,Northern Virginia_Route 28 South / Chantilly_Chantilly_Liberty Center 3_14668 Lee Rd,14668 Lee Rd,Northeast,Chantilly,VA,20151.0,Route 28 South / Chantilly,A,158559.0,Leidos,"Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting",Renewal,Fairfax County,136773,Relet,Suburban,102925352.0,27045603.0,0.262769108625443,36.5608318727699,35.281168884854,22566571.0,0.1486,37.198445,35.785794,4479032.0,0.0295,32.360463,31.478535,1500881.0,0.00022251129790711342,0.001540524243239897,0.737230891374557,2022-4.0,False,False,0.10222648245224099,0.2504916296528658,0.04256720709720569,-0.02148673378580164
2022,,4.0,Northern Virginia,Potomac Tower,Northern Virginia_Rosslyn_Arlington_Potomac Tower_1001 N 19th St,1001 N 19th St,Northeast,Arlington,VA,22209.0,Rosslyn,A,19400.0,Axis Communications,"Technology, Advertising, Media, And Information",Renewal,Arlington County,137341,Relet,Suburban,102925352.0,27045603.0,0.262769108625443,36.5608318727699,35.281168884854,22566571.0,0.1486,37.198445,35.785794,4479032.0,0.0295,32.360463,31.478535,1500881.0,0.0018186169528275255,0.00018848611758937682,0.737230891374557,2022-4.0,False,False,0.0064683320098483784,0.2504916296528658,0.004282119682293622,-0.07127552018723231
2022,,4.0,Northern Virginia,South Pointe II,Northern Virginia_Reston / Herndon_Herndon_South Pointe II_2300 Corporate Park Dr,2300 Corporate Park Dr,Northeast,Herndon,VA,20171.0,Reston / Herndon,A,12974.0,Radical Convergence,"Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting",New,Fairfax County,137235,Sublet,Suburban,102925352.0,27045603.0,0.262769108625443,36.5608318727699,35.281168884854,22566571.0,0.1486,37.198445,35.785794,4479032.0,0.0295,32.360463,31.478535,1500881.0,0.0027193748177010944,0.00012605252008271003,0.737230891374557,2022-4.0,False,False,0.0020464701486477737,0.2504916296528658,0.002514214108610101,-0.0735746366038176
2022,,4.0,Northern Virginia,The Corporate Office Centre  Tysons II,Northern Virginia_Tysons Corner_McLean_The Corporate Office Centre  Tysons II_1800 Tysons Blvd,1800 Tysons Blvd,Northeast,Mclean,VA,22102.0,Tysons Corner,A,79716.0,In-Q-Tel,Financial Services And Insurance,Relocation,Fairfax County,135657,Relet,Suburban,102925352.0,27045603.0,0.262769108625443,36.5608318727699,35.281168884854,22566571.0,0.1486,37.198445,35.785794,4479032.0,0.0295,32.360463,31.478535,1500881.0,0.0004425857906173666,0.0007745030592657094,0.737230891374557,2022-4.0,False,False,0.047973003659424425,0.2504916296528658,0.02087611168078338,-0.04969545392785496
2022,,4.0,Northern Virginia,The Corporate Office Centre  Tysons II,Northern Virginia_Tysons Corner_McLean_The Corporate Office Centre  Tysons II_1800 Tysons Blvd,1800 Tysons Blvd,Northeast,Mclean,VA,22102.0,Tysons Corner,A,13497.0,Pinnacle Financial Partners,Financial Services And Insurance,New,Fairfax County,135657,Relet,Suburban,102925352.0,27045603.0,0.262769108625443,36.5608318727699,35.281168884854,22566571.0,0.1486,37.198445,35.785794,4479032.0,0.0295,32.360463,31.478535,1500881.0,0.002614000806464696,0.00013113387263421746,0.737230891374557,2022-4.0,False,False,0.0024063571317489126,0.2504916296528658,0.002658100603324773,-0.07338751586216274
2022,,4.0,Northern Virginia,,Northern Virginia_Reston / Herndon_Herndon_NA_607 Herndon Pky,607 Herndon Pky,Northeast,Herndon,VA,20170.0,Reston / Herndon,A,19554.0,China Telecom,"Technology, Advertising, Media, And Information",Renewal,Fairfax County,136732,Relet,Suburban,102925352.0,27045603.0,0.262769108625443,36.5608318727699,35.281168884854,22566571.0,0.1486,37.198445,35.785794,4479032.0,0.0295,32.360463,31.478535,1500881.0,0.0018042942050145237,0.0001899823475949832,0.737230891374557,2022-4.0,False,False,0.00657430255554164,0.2504916296528658,0.004324487789723945,-0.0712204215367259
2022,,4.0,Northern Virginia,,Northern Virginia_Springfield / Annandale_Alexandria_NA_6363 Walker Ln,6363 Walker Ln,Northeast,Alexandria,VA,22310.0,Springfield / Annandale,A,14920.0,Deloitte,"Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting",Renewal,Fairfax County,635763,Relet,Suburban,102925352.0,27045603.0,0.262769108625443,36.5608318727699,35.281168884854,22566571.0,0.1486,37.198445,35.785794,4479032.0,0.0295,32.360463,31.478535,1500881.0,0.002364689603542493,0.00014495942651719082,0.737230891374557,2022-4.0,False,False,0.0033855524987717054,0.2504916296528658,0.003049592920684196,-0.0728783900201458
2022,,4.0,Phoenix,Cavasson East,Phoenix_Scottsdale/Airpark_Scottsdale_Cavasson East_18700 N Hayden Rd,18700 N Hayden Rd,West,Scottsdale,AZ,85255.0,Scottsdale/Airpark,A,14695.0,Transact/Blackboard,Financial Services And Insurance,New,Scottsdale,11011526,New,Suburban,49333721.0,13798093.0,0.279688876498896,30.8413777697243,28.3163400428593,10841739.0,0.103,32.007993,29.005002,2956354.0,0.0281,26.044871,25.070426,462129.0,0.001926937056336121,0.00029786928093260994,0.7203111235011039,2022-4.0,False,False,0.003230725402791291,0.14495952825611036,0.007379476103585657,-0.03998172548464089
2022,,4.0,Phoenix,Portico Place II,Phoenix_Chandler_Chandler_Portico Place II_2195 W Chandler Blvd,2195 W Chandler Blvd,West,Chandler,AZ,85224.0,Chandler,O,19142.0,Mst Solutions,"Technology, Advertising, Media, And Information",,East Valley,6412865,,Suburban,55877626.0,12034599.0,0.21537420004207,25.2159072234072,28.3163400428593,9671632.0,0.0919,25.515117,29.005002,2362967.0,0.0225,23.527126,25.070426,601580.0,0.001479278029613379,0.00034257002972889366,0.78462579995793,2022-4.0,False,False,0.006290796939790838,0.14495952825611036,0.008645248157427954,-0.03837796525368838
2022,,4.0,South Florida,545wyn,South Florida_NE Dade_Miami_545wyn_545 NW 26th St,545 NW 26th St,South,Miami,FL,33127.0,NE Dade,A,38409.0,Pricewaterhouse Coopers,"Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting",New,Miami-Dade County,10305109,New,Suburban,54261809.0,11575732.0,0.213331111021382,46.2317249926149,40.4766511647573,10497720.0,0.1,46.834403,41.183119,1078012.0,0.0103,39.931851,33.617685,855161.0,0.0010538324654314692,0.0007078459179272848,0.786668888978618,2022-4.0,False,False,0.019548813198700277,0.3292143341451665,0.018988609816335676,-0.08524819201916913
2022,,4.0,South Florida,701 Brickell,South Florida_Brickell_Miami_701 Brickell_701 Brickell Ave,701 Brickell Ave,South,Miami,FL,33131.0,Brickell,A,18134.0,Aon,Financial Services And Insurance,New,Miami-Dade County,379520,Relet,CBD,54261809.0,11575732.0,0.213331111021382,46.2317249926149,40.4766511647573,10497720.0,0.1,46.834403,41.183119,1078012.0,0.0103,39.931851,33.617685,855161.0,0.002232086200769676,0.00033419453450215787,0.786668888978618,2022-4.0,False,False,0.0055971715497985875,0.3292143341451665,0.008408082828421808,-0.09400300677510397
2022,,4.0,South Florida,Plaza 100,South Florida_Downtown Fort Lauderdale_Fort Lauderdale_Plaza 100_100 NE 3rd Ave,100 NE 3rd Ave,South,Fort Lauderdale,FL,33301.0,Downtown Fort Lauderdale,A,16690.0,The Yacht Portfolio,Financial Services And Insurance,New,Broward County,378927,Relet,CBD,54261809.0,11575732.0,0.213331111021382,46.2317249926149,40.4766511647573,10497720.0,0.1,46.834403,41.183119,1078012.0,0.0103,39.931851,33.617685,855161.0,0.0024252037845870164,0.0003075828157516827,0.786668888978618,2022-4.0,False,False,0.004603525653817623,0.3292143341451665,0.007654530129504537,-0.09462653094317153
2022,,4.0,South Florida,The Edison  Building I,South Florida_SW Broward_Pembroke Pines_The Edison  Building I_1200 SW 145th Ave,1200 SW 145th Ave,South,Pembroke Pines,FL,33027.0,SW Broward,A,27247.0,Easyworkforce Software,"Technology, Advertising, Media, And Information",New,Broward County,10269304,New,Suburban,54261809.0,11575732.0,0.213331111021382,46.2317249926149,40.4766511647573,10497720.0,0.1,46.834403,41.183119,1078012.0,0.0103,39.931851,33.617685,855161.0,0.0014855452403845304,0.0005021395434862851,0.786668888978618,2022-4.0,False,False,0.011868012997218617,0.3292143341451665,0.01316371007581313,-0.09006798202191856
2022,,4.0,South Florida,The Gateway at Wynwood,South Florida_NE Dade_Miami_The Gateway at Wynwood_2916 N Miami Ave,2916 N Miami Ave,South,Miami,FL,33127.0,NE Dade,A,26980.0,Openstore,"Business, Professional, And Consulting Services (Except Financial And Legal) - Including Accounting",Expansion,Miami-Dade County,10361597,Relet,Suburban,54261809.0,11575732.0,0.213331111021382,46.2317249926149,40.4766511647573,10497720.0,0.1,46.834403,41.183119,1078012.0,0.0103,39.931851,33.617685,855161.0,0.0015002465220443773,0.0004972189556009827,0.786668888978618,2022-4.0,False,False,0.01168428484332186,0.3292143341451665,0.01302437588563937,-0.0901832735405294
2022,,4.0,Tampa,Bay Vista Office Building,Tampa_North Pinellas_Clearwater_Bay Vista Office Building_15950 Bay Vista Dr,15950 Bay Vista Dr,South,Clearwater,FL,33760.0,North Pinellas,O,20000.0,Progressive Dental Marketing,"Technology, Advertising, Media, And Information",New,Pinellas,382023,Relet,Suburban,28849460.0,5201142.0,0.18028559286725,24.3898550786274,28.3094279947544,4240064.0,0.0801,24.48728,28.401428,961078.0,0.0182,20.976152,25.588354,287655.0,0.00141547139973772,0.0006932538771956217,0.81971440713275,2022-4.0,False,False,0.006881204265796148,0.14485479589613232,0.01857541321753053,-0.035131333097262074
2022,,4.0,Tampa,Corporate Center III,Tampa_Westshore_Tampa_Corporate Center III_4221 W Boy Scout Blvd,4221 W Boy Scout Blvd,South,Tampa,FL,33607.0,Westshore,A,30006.0,Slide Insurance,Financial Services And Insurance,Relocation,Hillsborough,706857,,Suburban,24082211.0,5480488.0,0.227574120997445,32.6849054786633,28.3094279947544,3988846.0,0.0754,32.818511,28.401428,1491642.0,0.0282,29.324325,25.588354,648445.0,0.000943458908043538,0.0012459819407777799,0.772425879002555,2022-4.0,False,False,0.013766537254151775,0.14485479589613232,0.03422677824152826,-0.027681790394720504
2022,,4.0,Tampa,Sparkman Wharf,Tampa_Tampa CBD_Tampa_Sparkman Wharf_615 Channelside Dr,615 Channelside Dr,South,Tampa,FL,33602.0,Tampa CBD,A,42753.0,Rapid7,"Technology, Advertising, Media, And Information",New,Hillsborough,1176284,,CBD,24082211.0,5480488.0,0.227574120997445,32.6849054786633,28.3094279947544,3988846.0,0.0754,32.818511,28.401428,1491642.0,0.0282,29.324325,25.588354,648445.0,0.0006621623744475101,0.0017752938050414058,0.772425879002555,2022-4.0,False,False,0.022538008331762123,0.14485479589613232,0.0492150767285497,-0.019676712417569936
2022,,4.0,Tampa,The Bridge,Tampa_Westshore_Tampa_The Bridge_4904 Eisenhower Blvd,4904 Eisenhower Blvd,South,Tampa,FL,33634.0,Westshore,O,16918.0,Idiq,"Technology, Advertising, Media, And Information",New,Hillsborough,380416,,Suburban,28849460.0,5201142.0,0.18028559286725,24.3898550786274,28.3094279947544,4240064.0,0.0801,24.48728,28.401428,961078.0,0.0182,20.976152,25.588354,287655.0,0.0016733318356043504,0.0005864234547197764,0.81971440713275,2022-4.0,False,False,0.004760417111077776,0.14485479589613232,0.015550341671495646,-0.03688716942295989
